Wähle das Verfahren (n = 1000) (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog: 
Verfahren: exp. Euler
0 0 1
57.5  -4.99959 8.3101
57.6  -4.17631 8.73725
57.7  -3.31082 9.07734
57.8  -2.41174 9.3269
57.9  -1.48804 9.4834
58  -0.548937 9.54521
58.1  0.396193 9.51166
58.2  1.33791 9.38304
58.3  2.26679 9.16056
58.4  3.17356 8.84641
58.5  4.04913 8.44366
58.6  4.88475 7.9563
58.7  5.67202 7.38916
58.8  6.40306 6.74785
58.9  7.07054 6.03874
59  7.66774 5.2689
59.1  8.18865 4.44597
59.2  8.62804 3.57816
59.3  8.98146 2.67412
59.4  9.24534 1.74286
59.5  9.41699 0.793685
59.6  9.49464 -0.16393
59.7  9.47747 -1.12042
59.8  9.3656 -2.06621
59.9  9.1601 -2.99185
60  8.86297 -3.88808
60.1  8.47713 -4.74592
60.2  8.0064 -5.55677
60.3  7.45543 -6.31251
60.4  6.82969 -7.00554
60.5  6.13539 -7.62892
60.6  5.37944 -8.17637
60.7  4.56937 -8.64238
60.8  3.71323 -9.02225
60.9  2.81956 -9.31215
61  1.89729 -9.50912
61.1  0.955598 -9.61116
61.2  0.00389868 -9.61719
61.3  -0.948303 -9.52712
61.4  -1.89149 -9.34178
61.5  -2.81624 -9.063
61.6  -3.71329 -8.69351
61.7  -4.57367 -8.23695
61.8  -5.38876 -7.69786
61.9  -6.1504 -7.08159
62  -6.85094 -6.39425
62.1  -7.48336 -5.64268
62.2  -8.0413 -4.83437
62.3  -8.51916 -3.97738
62.4  -8.91212 -3.08023
62.5  -9.21622 -2.1519
62.6  -9.42836 -1.20163
62.7  -9.54641 -0.23892
62.8  -9.56912 0.726611
62.9  -9.49623 1.68531
63  -9.32843 2.6276
63.1  -9.06734 3.54405
63.2  -8.71555 4.42549
63.3  -8.27652 5.26308
63.4  -7.7546 6.04845
63.5  -7.15498 6.77371
63.6  -6.4836 7.43158
63.7  -5.74716 8.01548
63.8  -4.95297 8.51951
63.9  -4.10896 8.93862
64  -3.22354 9.26858
64.1  -2.30554 9.50604
64.2  -1.36411 9.64861
64.3  -0.408667 9.69481
64.4  0.551259 9.64414
64.5  1.50607 9.49706
64.6  2.44623 9.25502
64.7  3.36233 8.92038
64.8  4.24521 8.49646
64.9  5.08603 7.98745
65  5.87636 7.39842
65.1  6.6083 6.73521
65.2  7.2745 6.00442
65.3  7.86828 5.21334
65.4  8.38368 4.36985
65.5  8.81551 3.48236
65.6  9.15943 2.55971
65.7  9.41196 1.61113
65.8  9.57055 0.64608
65.9  9.63357 -0.325798
66  9.60036 -1.29479
66.1  9.47121 -2.25121
66.2  9.24738 -3.1855
66.3  8.93107 -4.0883
66.4  8.5254 -4.95058
66.5  8.0344 -5.76371
66.6  7.46294 -6.51954
66.7  6.8167 -7.2105
66.8  6.10211 -7.82964
66.9  5.3263 -8.37077
67  4.49698 -8.82844
67.1  3.62243 -9.19804
67.2  2.71137 -9.47586
67.3  1.77289 -9.65907
67.4  0.81637 -9.74582
67.5  -0.148648 -9.73521
67.6  -1.11252 -9.6273
67.7  -2.06561 -9.42314
67.8  -2.99839 -9.12474
67.9  -3.90154 -8.73505
68  -4.76601 -8.25792
68.1  -5.58316 -7.69811
68.2  -6.3448 -7.06117
68.3  -7.0433 -6.35346
68.4  -7.67166 -5.582
