3.08	0	0.0688194	0	-0.18658
3.09	0	0.0670054	0	-0.183235
3.1	0	0.0652339	0	-0.179277
3.11	0	0.0635108	0	-0.174726
3.12	0	0.0618419	0	-0.169602
3.13	0	0.0602323	0	-0.163926
3.14	0	0.0586875	0	-0.157718
3.15	0	0.0572123	0	-0.151004
3.16	0	0.0558114	0	-0.143804
3.17	0	0.0544894	0	-0.136145
3.18	0	0.0532504	0	-0.12805
3.19	0	0.0520985	0	-0.119545
3.2	0	0.0510373	0	-0.110656
3.21	0	0.0500703	0	-0.101408
3.22	0	0.0492007	0	-0.0918284
3.23	0	0.0484314	0	-0.0819439
3.24	0	0.0477651	0	-0.0717815
3.25	0	0.047204	0	-0.0613686
3.26	0	0.0467504	0	-0.0507329
3.27	0	0.046406	0	-0.039902
3.28	0	0.0461723	0	-0.028904
3.29	0	0.0460507	0	-0.0177669
3.3	0	0.046042	0	-0.00651889
3.31	0	0.0461469	0	0.0048117
3.32	0	0.0463659	0	0.0161965
3.33	0	0.046699	0	0.027607
3.34	0	0.0471462	0	0.0390148
3.35	0	0.0477069	0	0.0503911
3.36	0	0.0483803	0	0.0617075
3.37	0	0.0491656	0	0.0729354
3.38	0	0.0500613	0	0.084046
3.39	0	0.0510658	0	0.0950108
3.4	0	0.0521773	0	0.105801
3.41	0	0.0533936	0	0.116389
3.42	0	0.0547122	0	0.126745
3.43	0	0.0561304	0	0.136841
3.44	0	0.0576452	0	0.14665
3.45	0	0.0592532	0	0.156142
3.46	0	0.060951	0	0.165291
3.47	0	0.0627346	0	0.174068
3.48	0	0.0645999	0	0.182447
3.49	0	0.0665426	0	0.1904
3.5	0	0.068558	0	0.197901
3.51	0	0.0706411	0	0.204923
3.52	0	0.0727868	0	0.211442
3.53	0	0.0749897	0	0.217432
3.54	0	0.0772442	0	0.22287
3.55	0	0.0795443	0	0.227731
3.56	0	0.0818841	0	0.231995
3.57	0	0.0842571	0	0.235639
3.58	0	0.0866569	0	0.238643
3.59	0	0.0890769	0	0.240989
3.6	0	0.0915101	0	0.24266
3.61	0	0.0939497	0	0.243639
3.62	0	0.0963884	0	0.243914
3.63	0	0.0988191	0	0.243472
3.64	0	0.101234	0	0.242304
3.65	0	0.103627	0	0.240402
3.66	0	0.10599	0	0.237761
3.67	0	0.108315	0	0.234379
3.68	0	0.110595	0	0.230258
3.69	0	0.112823	0	0.225399
3.7	0	0.114991	0	0.219811
3.71	0	0.117093	0	0.213504
3.72	0	0.119121	0	0.206491
3.73	0	0.121069	0	0.19879
3.74	0	0.122929	0	0.190421
3.75	0	0.124697	0	0.181408
3.76	0	0.126365	0	0.171782
3.77	0	0.127928	0	0.161573
3.78	0	0.129381	0	0.150817
3.79	0	0.130719	0	0.139554
3.8	0	0.131938	0	0.127827
3.81	0	0.133033	0	0.115681
3.82	0	0.134001	0	0.103167
3.83	0	0.13484	0	0.0903363
3.84	0	0.135546	0	0.0772433
3.85	0	0.136119	0	0.0639447
3.86	0	0.136556	0	0.0504992
3.87	0	0.136858	0	0.0369665
3.88	0	0.137024	0	0.0234073
3.89	0	0.137056	0	0.00988279
3.9	0	0.136953	0	-0.00354589
3.91	0	0.136719	0	-0.0168181
3.92	0	0.136356	0	-0.029874
3.93	0	0.135866	0	-0.0426554
3.94	0	0.135254	0	-0.0551056
3.95	0	0.134523	0	-0.0671704
3.96	0	0.133678	0	-0.0787981
3.97	0	0.132724	0	-0.0899397
3.98	0	0.131667	0	-0.10055
3.99	0	0.130512	0	-0.110586
4	0	0.129267	0	-0.12001
4.01	0	0.127936	0	-0.128786
4.02	0	0.126529	0	-0.136884
4.03	0	0.125051	0	-0.144278
4.04	0	0.12351	0	-0.150943
4.05	0	0.121914	0	-0.156861
4.06	0	0.12027	0	-0.162017
4.07	0	0.118586	0	-0.1664
4.08	0	0.11687	0	-0.170002
4.09	0	0.115129	0	-0.172819
4.1	0	0.113373	0	-0.174851
4.11	0	0.111607	0	-0.1761
4.12	0	0.109841	0	-0.176573
4.13	0	0.108082	0	-0.176278
4.14	0	0.106337	0	-0.175226
4.15	0	0.104613	0	-0.173433
4.16	0	0.102918	0	-0.170913
4.17	0	0.101259	0	-0.167687
4.18	0	0.0996428	0	-0.163774
4.19	0	0.0980754	0	-0.159197
4.2	0	0.0965632	0	-0.15398
4.21	0	0.0951124	0	-0.148149
4.22	0	0.0937286	0	-0.141732
4.23	0	0.0924173	0	-0.134755
4.24	0	0.0911836	0	-0.127249
4.25	0	0.0900324	0	-0.119243
4.26	0	0.0889682	0	-0.11077
4.27	0	0.0879952	0	-0.10186
4.28	0	0.0871173	0	-0.0925479
4.29	0	0.0863379	0	-0.0828653
4.3	0	0.0856604	0	-0.0728464
4.31	0	0.0850874	0	-0.0625255
4.32	0	0.0846216	0	-0.0519373
4.33	0	0.0842651	0	-0.0411167
4.34	0	0.0840196	0	-0.0300989
4.35	0	0.0838867	0	-0.0189195
4.36	0	0.0838673	0	-0.00761409
4.37	0	0.0839623	0	0.00378138
4.38	0	0.084172	0	0.015231
4.39	0	0.0844963	0	0.0266986
4.4	0	0.0849349	0	0.0381482
4.41	0	0.0854872	0	0.0495435
4.42	0	0.0861519	0	0.0608486
4.43	0	0.0869277	0	0.0720272
4.44	0	0.0878128	0	0.0830434
4.45	0	0.0888049	0	0.0938614
4.46	0	0.0899017	0	0.104445
4.47	0	0.0911001	0	0.11476
4.48	0	0.0923971	0	0.12477
4.49	0	0.0937889	0	0.13444
4.5	0	0.0952718	0	0.143736
4.51	0	0.0968414	0	0.152623
4.52	0	0.0984932	0	0.161069
4.53	0	0.100222	0	0.169041
4.54	0	0.102023	0	0.176505
4.55	0	0.103891	0	0.183432
4.56	0	0.105819	0	0.189789
4.57	0	0.107802	0	0.195549
4.58	0	0.109833	0	0.200683
4.59	0	0.111905	0	0.205163
4.6	0	0.114012	0	0.208966
4.61	0	0.116146	0	0.212068
4.62	0	0.118301	0	0.214446
4.63	0	0.120468	0	0.216082
4.64	0	0.12264	0	0.216958
4.65	0	0.124809	0	0.21706
4.66	0	0.126968	0	0.216375
4.67	0	0.129107	0	0.214896
4.68	0	0.13122	0	0.212616
4.69	0	0.133298	0	0.209534
4.7	0	0.135333	0	0.205649
4.71	0	0.137317	0	0.200969
4.72	0	0.139243	0	0.195502
4.73	0	0.141102	0	0.189262
4.74	0	0.142888	0	0.182266
4.75	0	0.144593	0	0.174538
4.76	0	0.14621	0	0.166105
4.77	0	0.147733	0	0.156997
4.78	0	0.149155	0	0.147252
4.79	0	0.150471	0	0.13691
4.8	0	0.151676	0	0.126016
4.81	0	0.152764	0	0.11462
4.82	0	0.153731	0	0.102775
4.83	0	0.154575	0	0.0905382
4.84	0	0.155291	0	0.0779699
4.85	0	0.155877	0	0.0651333
4.86	0	0.156333	0	0.0520941
4.87	0	0.156656	0	0.03892
4.88	0	0.156846	0	0.02568
4.89	0	0.156904	0	0.0124438
4.9	0	0.156832	0	-0.000718667
4.91	0	0.15663	0	-0.0137377
4.92	0	0.156301	0	-0.0265447
4.93	0	0.155848	0	-0.0390726
4.94	0	0.155276	0	-0.0512564
4.95	0	0.154588	0	-0.0630339
4.96	0	0.153789	0	-0.0743458
4.97	0	0.152885	0	-0.0851364
4.98	0	0.151882	0	-0.0953539
4.99	0	0.150786	0	-0.104951
5	0	0.149604	0	-0.113884
5.01	0	0.148344	0	-0.122114
5.02	0	0.147012	0	-0.129608
5.03	0	0.145617	0	-0.136338
5.04	0	0.144166	0	-0.142278
5.05	0	0.142669	0	-0.14741
5.06	0	0.141132	0	-0.15172
5.07	0	0.139565	0	-0.155196
5.08	0	0.137975	0	-0.157835
5.09	0	0.136372	0	-0.159636
