0.004	-4.912	4.196	0	0	0
0.004	-4.912	4.218	0	0	0
0.004	-4.912	4.416	0	0	0
0.004	-4.912	4.614	0	0	0
0.004	-4.912	4.746	0	0	0
0.004	-4.912	4.922	0	0	1
0.004	-4.912	4.944	0	0	1
0.004	-4.912	5.516	0	0	1
0.004	-4.912	5.538	0	0	1
0.004	-4.912	5.736	0	0	1
0.005	-4.89	-4.956	0	0	2
0.005	-4.89	-4.934	0	0	2
0.005	-4.89	-4.802	0	0	2
0.005	-4.89	-4.78	0	0	2
0.005	-4.89	-4.626	0	0	3
0.005	-4.89	-4.186	0	0	3
0.005	-4.89	-4.164	0	0	3
0.005	-4.89	-4.032	0	0	3
0.005	-4.89	-3.922	0	0	3
0.005	-4.89	-3.724	0	0	4
0.005	-4.89	-3.702	0	0	4
0.005	-4.89	-3.68	0	0	4
0.005	-4.89	-2.888	0	0	4
0.005	-4.89	-2.822	0	0	1
0.005	-4.89	-2.492	0	0	3
0.005	-4.89	-2.47	0	0	3
0.005	-4.89	-2.294	0	0	3
0.005	-4.89	-2.118	0	0	4
0.005	-4.89	-1.59	0	0	1
0.005	-4.89	-1.48	0	0	5
0.005	-4.89	-1.436	0	0	5
0.005	-4.89	-1.128	0	0	4
0.005	-4.89	-1.062	0	0	4
0.005	-4.89	-0.402	0	0	4
0.005	-4.89	-0.38	0	0	4
0.005	-4.89	-0.226	0	0	4
0.005	-4.89	0.126	0	0	5
0.005	-4.89	0.28	0	0	5
0.005	-4.89	0.324	0	0	5
0.005	-4.89	0.39	0	0	5
0.005	-4.89	0.632	0	0	5
0.005	-4.89	1.05	0	0	5
0.005	-4.89	1.116	0	0	5
0.005	-4.89	1.16	0	0	5
0.005	-4.89	1.182	0	0	5
0.005	-4.89	1.358	0	0	4
0.005	-4.89	1.38	0	0	4
0.005	-4.89	1.424	0	0	4
0.005	-4.89	1.776	0	0	3
0.005	-4.89	1.93	0	0	4
0.005	-4.89	2.128	0	0	5
0.005	-4.89	2.458	0	0	0
0.005	-4.89	2.48	0	0	0
0.005	-4.89	2.502	0	0	0
0.005	-4.89	3.36	0	0	4
0.005	-4.89	3.448	0	0	4
0.005	-4.89	3.69	0	0	5
0.005	-4.89	3.712	0	0	5
0.005	-4.89	4.13	0	0	0
0.005	-4.89	4.152	0	0	0
0.005	-4.89	4.174	0	0	0
0.005	-4.89	4.35	0	0	0
0.005	-4.89	4.636	0	0	0
0.005	-4.89	4.768	0	0	1
0.005	-4.89	4.944	0	0	1
0.005	-4.89	5.494	0	0	1
0.005	-4.89	5.516	0	0	1
0.005	-4.89	5.736	0	0	1
0.005	-4.89	5.956	0	0	1
0.006	-4.868	-5	0	0	2
0.006	-4.868	-4.978	0	0	2
0.006	-4.868	-4.956	0	0	2
0.006	-4.868	-4.648	0	0	3
0.006	-4.868	-4.142	0	0	3
0.006	-4.868	-3.702	0	0	4
0.006	-4.868	-3.68	0	0	4
0.006	-4.868	-3.658	0	0	4
0.006	-4.868	-3.438	0	0	0
0.006	-4.868	-2.448	0	0	3
0.006	-4.868	-2.272	0	0	3
0.006	-4.868	-2.184	0	0	4
0.006	-4.868	-2.118	0	0	4
0.006	-4.868	-1.634	0	0	0
0.006	-4.868	-1.546	0	0	5
0.006	-4.868	-1.48	0	0	5
0.006	-4.868	-1.084	0	0	4
0.006	-4.868	-0.93	0	0	4
0.006	-4.868	-0.776	0	0	4
0.006	-4.868	-0.754	0	0	4
0.006	-4.868	-0.732	0	0	4
0.006	-4.868	-0.38	0	0	4
0.006	-4.868	-0.358	0	0	4
0.006	-4.868	-0.292	0	0	4
0.006	-4.868	-0.27	0	0	4
0.006	-4.868	-0.072	0	0	4
0.006	-4.868	0.368	0	0	5
0.006	-4.868	0.72	0	0	5
0.006	-4.868	0.742	0	0	5
0.006	-4.868	0.764	0	0	5
0.006	-4.868	1.094	0	0	5
0.006	-4.868	1.446	0	0	4
0.006	-4.868	1.798	0	0	4
0.006	-4.868	2.04	0	0	5
0.006	-4.868	2.282	0	0	0
0.006	-4.868	2.436	0	0	0
0.006	-4.868	2.458	0	0	0
0.006	-4.868	2.722	0	0	5
0.006	-4.868	2.81	0	0	5
0.006	-4.868	3.668	0	0	5
0.006	-4.868	3.69	0	0	5
0.006	-4.868	3.712	0	0	5
0.006	-4.868	3.888	0	0	2
0.006	-4.868	4.13	0	0	0
0.006	-4.868	4.152	0	0	0
0.006	-4.868	4.306	0	0	0
0.006	-4.868	4.658	0	0	0
0.006	-4.868	4.79	0	0	1
0.006	-4.868	4.812	0	0	1
0.006	-4.868	4.966	0	0	1
0.006	-4.868	4.988	0	0	1
0.006	-4.868	5.472	0	0	1
0.006	-4.868	5.494	0	0	1
0.006	-4.868	5.714	0	0	1
0.006	-4.868	5.868	0	0	0
0.006	-4.868	5.956	0	0	1
0.007	-4.846	-5	0	0	2
0.007	-4.846	-4.824	0	0	2
0.007	-4.846	-4.802	0	0	2
0.007	-4.846	-4.758	0	0	3
0.007	-4.846	-4.67	0	0	3
0.007	-4.846	-4.538	0	0	3
0.007	-4.846	-4.164	0	0	3
0.007	-4.846	-4.12	0	0	3
0.007	-4.846	-4.076	0	0	3
0.007	-4.846	-4.054	0	0	3
0.007	-4.846	-3.878	0	0	3
0.007	-4.846	-3.834	0	0	5
0.007	-4.846	-3.68	0	0	4
0.007	-4.846	-3.658	0	0	4
0.007	-4.846	-3.372	0	0	5
0.007	-4.846	-2.8	0	0	4
0.007	-4.846	-2.448	0	0	3
0.007	-4.846	-2.272	0	0	3
0.007	-4.846	-2.052	0	0	4
0.007	-4.846	-1.92	0	0	5
0.007	-4.846	-1.48	0	0	5
0.007	-4.846	-1.37	0	0	5
0.007	-4.846	-1.106	0	0	4
0.007	-4.846	-0.974	0	0	4
0.007	-4.846	-0.6	0	0	4
0.007	-4.846	-0.358	0	0	4
0.007	-4.846	-0.336	0	0	4
0.007	-4.846	-0.292	0	0	4
0.007	-4.846	-0.248	0	0	4
0.007	-4.846	-0.028	0	0	4
0.007	-4.846	0.258	0	0	5
0.007	-4.846	0.346	0	0	5
0.007	-4.846	0.61	0	0	5
0.007	-4.846	0.896	0	0	5
0.007	-4.846	1.116	0	0	5
0.007	-4.846	1.446	0	0	4
0.007	-4.846	1.534	0	0	4
0.007	-4.846	1.82	0	0	4
0.007	-4.846	2.018	0	0	4
0.007	-4.846	2.106	0	0	5
0.007	-4.846	2.194	0	0	5
0.007	-4.846	2.304	0	0	0
0.007	-4.846	2.458	0	0	0
0.007	-4.846	2.722	0	0	5
0.007	-4.846	3.426	0	0	0
0.007	-4.846	3.47	0	0	5
0.007	-4.846	3.646	0	0	5
0.007	-4.846	3.668	0	0	5
0.007	-4.846	3.69	0	0	5
0.007	-4.846	3.866	0	0	0
0.007	-4.846	4.108	0	0	0
0.007	-4.846	4.174	0	0	0
0.007	-4.846	4.262	0	0	0
0.007	-4.846	4.79	0	0	1
0.007	-4.846	5.01	0	0	1
