Wähle das Verfahren (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog:
0 0 1
Verfahren: exp. Euler
86.8  -0.0109184 0.00784269
86.9  -0.0101408 0.00878926
87  -0.00926969 0.00963848
87.1  -0.00831455 0.0103828
87.2  -0.00728582 0.0110159
87.3  -0.00619452 0.0115325
87.4  -0.00505219 0.0119286
87.5  -0.00387075 0.0122014
87.6  -0.00266243 0.0123495
87.7  -0.00143956 0.0123726
87.8  -0.000214529 0.0122718
87.9  0.0010004 0.0120492
88  0.00219317 0.0117084
88.1  0.00335209 0.0112539
88.2  0.0044659 0.0106915
88.3  0.0055239 0.0100277
88.4  0.00651609 0.00927029
88.5  0.0074332 0.00842775
88.6  0.0082668 0.00750936
88.7  0.0090094 0.00652505
88.8  0.00965448 0.00548535
88.9  0.0101966 0.00440118
89  0.0106313 0.00328385
89.1  0.0109553 0.00214485
89.2  0.0111665 0.000995789
89.3  0.011264 -0.000151737
89.4  0.0112479 -0.00128627
89.5  0.0111194 -0.0023966
89.6  0.010881 -0.00347185
89.7  0.0105362 -0.00450164
89.8  0.0100895 -0.00547611
89.9  0.00954636 -0.00638607
90  0.00891319 -0.00722308
90.1  0.00819721 -0.00797948
90.2  0.00740642 -0.00864852
90.3  0.00654948 -0.00922439
90.4  0.00563561 -0.00970226
90.5  0.00467452 -0.0100783
90.6  0.0036763 -0.0103498
90.7  0.0026513 -0.0105152
90.8  0.00161003 -0.0105737
90.9  0.00056308 -0.0105258
91  -0.000479034 -0.0103732
91.1  -0.00150594 -0.0101184
91.2  -0.00250751 -0.00976499
91.3  -0.003474 -0.00931744
91.4  -0.00439607 -0.00878118
91.5  -0.00526497 -0.00816248
91.6  -0.00607253 -0.00746833
91.7  -0.00681129 -0.00670645
91.8  -0.00747454 -0.00588512
91.9  -0.00805642 -0.00501315
92  -0.00855192 -0.00409977
92.1  -0.00895694 -0.00315453
92.2  -0.00926834 -0.00218719
92.3  -0.00948395 -0.00120765
92.4  -0.00960256 -0.000225838
92.5  -0.00962396 0.000748419
92.6  -0.0095489 0.00170545
92.7  -0.00937911 0.00263585
92.8  -0.00911722 0.0035306
92.9  -0.00876678 0.00438109
93  -0.00833217 0.00517926
93.1  -0.00781859 0.00591766
93.2  -0.00723196 0.0065895
93.3  -0.00657888 0.00718872
93.4  -0.00586654 0.00771007
93.5  -0.00510266 0.0081491
93.6  -0.00429539 0.00850225
93.7  -0.00345323 0.00876684
93.8  -0.00258497 0.00894113
93.9  -0.00169954 0.00902425
94  -0.000805969 0.00901631
94.1  8.6726e-05 0.00891828
94.2  0.000969627 0.00873205
94.3  0.001834 0.00846036
94.4  0.00267139 0.00810678
94.5  0.0034737 0.00767567
94.6  0.00423324 0.00717212
94.7  0.00494286 0.00660188
94.8  0.00559595 0.00597132
94.9  0.00618655 0.00528735
95  0.00670938 0.00455736
95.1  0.00715989 0.00378908
95.2  0.00753429 0.0029906
95.3  0.00782961 0.0021702
95.4  0.00804367 0.0013363
95.5  0.00817516 0.000497381
95.6  0.00822359 -0.000338126
95.7  0.00818929 -0.0011619
95.8  0.00807344 -0.00196581
95.9  0.00787802 -0.00274203
96  0.00760577 -0.00348306
96.1  0.00726019 -0.00418186
96.2  0.00684546 -0.00483185
96.3  0.00636642 -0.00542702
96.4  0.00582851 -0.00596196
96.5  0.00523769 -0.00643194
96.6  0.00460041 -0.0068329
96.7  0.00392349 -0.00716152
96.8  0.00321411 -0.00741524
96.9  0.00247968 -0.00759227
97  0.00172779 -0.0076916
97.1  0.000966153 -0.00771303
97.2  0.000202466 -0.00765711
97.3  -0.000555609 -0.00752518
97.4  -0.00130055 -0.00731932
97.5  -0.00202503 -0.00704233
97.6  -0.00272202 -0.00669768
97.7  -0.00338481 -0.0062895
97.8  -0.00400714 -0.0058225
97.9  -0.00458316 -0.00530195
98  -0.0051076 -0.00473359
98.1  -0.00557571 -0.00412358
98.2  -0.00598339 -0.00347843
98.3  -0.00632716 -0.00280494
98.4  -0.00660421 -0.00211014
98.5  -0.00681246 -0.00140119
98.6  -0.00695049 -0.00068532
98.7  -0.00701764 3.02482e-05
98.8  -0.00701395 0.000738358
98.9  -0.00694015 0.001432
99  -0.00679769 0.00210439
99.1  -0.00658867 0.00274901
99.2  -0.00631586 0.0033597
99.3  -0.00598262 0.00393068
99.4  -0.00559288 0.00445664
99.5  -0.00515112 0.00493278
99.6  -0.00466226 0.00535483
99.7  -0.00413166 0.00571911
99.8  -0.00356506 0.00602256
99.9  -0.00296847 0.00626274
